"latitude","longitude","potencia"
8.59713,-71.1399,-76.5
8.59713,-71.1399,-84.5
8.59713,-71.1399,-71.5
8.59713,-71.1399,-78.5
8.59713,-71.1399,-88
8.59713,-71.1399,-82.5
8.59713,-71.1399,-85
8.59713,-71.1399,-81
8.59713,-71.1399,-85
8.59713,-71.1399,-85.5
8.59713,-71.1399,-90
8.59713,-71.1399,-83
8.59721,-71.1412,-96
8.59721,-71.1412,-97
8.59721,-71.1412,-91.5
8.59721,-71.1412,-85
8.59721,-71.1412,-91.5
8.59721,-71.1412,-79.5
8.59721,-71.1412,-88
8.59721,-71.1412,-98.5
8.59721,-71.1412,-97.5
8.59721,-71.1412,-104
8.59721,-71.1412,-98.5
8.59721,-71.1412,-94.5
8.59721,-71.1412,-104
8.59721,-71.1412,-95
8.59721,-71.1412,-103.5
8.59721,-71.1412,-97
8.59721,-71.1412,-100
8.59721,-71.1412,-103
8.59721,-71.1412,-88
8.59734,-71.1452,-94
8.59734,-71.1452,-92
8.59734,-71.1452,-87.5
8.59734,-71.1452,-86.5
8.59734,-71.1452,-88.5
8.59734,-71.1452,-95.5
8.59734,-71.1452,-94
8.59734,-71.1452,-98.5
8.59734,-71.1452,-98.5
8.59734,-71.1452,-92
8.59734,-71.1452,-91
8.59734,-71.1452,-91
8.59734,-71.1452,-94
8.59734,-71.1452,-65.5
8.59734,-71.1452,-94
8.59734,-71.1452,-80.5
8.59734,-71.1452,-87.5
8.59734,-71.1452,-83
8.59734,-71.1452,-92
8.59735,-71.1465,-87.5
8.59735,-71.1465,-72.5
8.59735,-71.1465,-83.5
8.59735,-71.1465,-71
8.59735,-71.1465,-82
8.59735,-71.1465,-84
8.59735,-71.1465,-84
8.59735,-71.1465,-81.5
8.59735,-71.1465,-71
8.59735,-71.1465,-78
8.59735,-71.1465,-72.5
8.59735,-71.1465,-79
8.59735,-71.1465,-77
8.59735,-71.1465,-73
8.59735,-71.1465,-71.5
8.59735,-71.1465,-71
8.59735,-71.1465,-74.5
8.59735,-71.1465,-75.5
8.59735,-71.1465,-71
8.59744,-71.1436,-71.5
8.59744,-71.1436,-70
8.59744,-71.1436,-76
8.59744,-71.1436,-77.5
8.59744,-71.1436,-75.5
8.59744,-71.1436,-76
8.59744,-71.1436,-89
8.59744,-71.1436,-78
8.59744,-71.1436,-75
8.59744,-71.1436,-76.5
8.59744,-71.1436,-77.5
8.59744,-71.1436,-85
8.59744,-71.1436,-87.5
8.59744,-71.1436,-82.5
8.59744,-71.1436,-76
8.59744,-71.1436,-73.5
8.59744,-71.1436,-74.5
8.59744,-71.1436,-77.5
8.59744,-71.1436,-78
8.59747,-71.1395,-101
8.59747,-71.1395,-93
8.59747,-71.1395,-104.5
8.59747,-71.1395,-97
8.59747,-71.1395,-99.5
8.59747,-71.1395,-99
8.59747,-71.1395,-102.5
8.59747,-71.1395,-103
8.59747,-71.1395,-100.5
8.59747,-71.1395,-101
8.59747,-71.1395,-96
8.59747,-71.1395,-93.5
8.59747,-71.1395,-95
8.59747,-71.1395,-82.5
8.59747,-71.1395,-79
8.59747,-71.1395,-101.5
8.59747,-71.1395,-102
8.59747,-71.1395,-99
8.59747,-71.1395,-92.5
8.59748,-71.1381,-84
8.59748,-71.1381,-69
8.59748,-71.1381,-82
8.59748,-71.1381,-78.5
8.59748,-71.1381,-94.5
8.59748,-71.1381,-86
8.59748,-71.1381,-87.5
8.59748,-71.1381,-91
8.59748,-71.1381,-84
8.59748,-71.1381,-75
8.59748,-71.1381,-90
8.59748,-71.1381,-82
8.59748,-71.1381,-93.5
8.59748,-71.1381,-92
8.59748,-71.1381,-86.5
8.59748,-71.1381,-86
8.59748,-71.1381,-78
8.59748,-71.1381,-89.5
8.59748,-71.1381,-67
8.59749,-71.1408,-79.5
8.59749,-71.1408,-83
8.59749,-71.1408,-92.5
8.59749,-71.1408,-83.5
8.59749,-71.1408,-86
8.59749,-71.1408,-79
8.59749,-71.1408,-83
8.59749,-71.1408,-91
8.59749,-71.1408,-96
8.59749,-71.1408,-91
8.59749,-71.1408,-86.5
8.59749,-71.1408,-91.5
8.59749,-71.1408,-93.5
8.59749,-71.1408,-85.5
8.59749,-71.1408,-95
8.59749,-71.1408,-95
8.59749,-71.1408,-87.5
8.59749,-71.1408,-79.5
8.59749,-71.1408,-79
8.59762,-71.1433,-92
8.59762,-71.1433,-92.5
8.59762,-71.1433,-88
8.59762,-71.1433,-93
8.59762,-71.1433,-96.5
8.59762,-71.1433,-95.5
8.59762,-71.1433,-98.5
8.59762,-71.1433,-92
8.59762,-71.1433,-100.5
8.59762,-71.1433,-101
8.59762,-71.1433,-93
8.59762,-71.1433,-92.5
8.59762,-71.1433,-89.5
8.59762,-71.1433,-85
8.59762,-71.1433,-87
8.59762,-71.1433,-97
8.59762,-71.1433,-96.5
8.59762,-71.1433,-94
8.59762,-71.1433,-88
8.59764,-71.142,-67
8.59764,-71.142,-64.5
8.59764,-71.142,-75.5
8.59764,-71.142,-70.5
8.59764,-71.142,-67.5
8.59764,-71.142,-63.5
8.59764,-71.142,-74
8.59764,-71.142,-70.5
8.59764,-71.142,-64
8.59764,-71.142,-86
8.59764,-71.142,-67
8.59764,-71.142,-84.5
8.59764,-71.142,-64
8.59764,-71.142,-78.5
8.59764,-71.142,-83
8.59764,-71.142,-84
8.59764,-71.142,-78.5
8.59764,-71.142,-69
8.59764,-71.142,-77.5
8.59772,-71.1481,-99.5
8.59772,-71.1481,-79
8.59772,-71.1481,-95
8.59772,-71.1481,-100
8.59772,-71.1481,-103
8.59772,-71.1481,-103.5
8.59772,-71.1481,-103.5
8.59772,-71.1481,-85
8.59772,-71.1481,-95.5
8.59772,-71.1481,-106.5
8.59772,-71.1481,-98
8.59772,-71.1481,-105
8.59772,-71.1481,-101
8.59772,-71.1481,-104.5
8.59772,-71.1481,-104.5
8.59772,-71.1481,-88.5
8.59772,-71.1481,-105
8.59772,-71.1481,-90.5
8.59772,-71.1481,-91.5
8.59773,-71.1446,-77
8.59773,-71.1446,-76
8.59773,-71.1446,-72
8.59773,-71.1446,-76.5
8.59773,-71.1446,-71.5
8.59773,-71.1446,-76
8.59773,-71.1446,-75
8.59773,-71.1446,-65.5
8.59773,-71.1446,-74.5
8.59773,-71.1446,-69.5
8.59773,-71.1446,-80
8.59773,-71.1446,-83
8.59773,-71.1446,-72.5
8.59773,-71.1446,-68.5
8.59773,-71.1446,-74.5
8.59773,-71.1446,-75
8.59773,-71.1446,-76.5
8.59773,-71.1446,-71
8.59773,-71.1446,-76
8.59775,-71.1378,-103.5
8.59775,-71.1378,-106.5
8.59775,-71.1378,-105.5
8.59775,-71.1378,-94
8.59775,-71.1378,-107
8.59775,-71.1378,-100
8.59775,-71.1378,-100
8.59775,-71.1378,-99.5
8.59775,-71.1378,-86
8.59775,-71.1378,-77.5
8.59775,-71.1378,-103
8.59775,-71.1378,-76.5
8.59775,-71.1378,-104.5
8.59775,-71.1378,-104.5
8.59775,-71.1378,-99.5
8.59775,-71.1378,-100
8.59775,-71.1378,-105
8.59775,-71.1378,-102
8.59775,-71.1378,-107
8.59776,-71.1391,-88.5
8.59776,-71.1391,-87.5
8.59776,-71.1391,-94
8.59776,-71.1391,-86.5
8.59776,-71.1391,-91
8.59776,-71.1391,-89.5
8.59776,-71.1391,-86.5
8.59776,-71.1391,-78.5
8.59776,-71.1391,-97
8.59776,-71.1391,-95
8.59776,-71.1391,-95.5
8.59776,-71.1391,-91.5
8.59776,-71.1391,-92
8.59776,-71.1391,-91.5
8.59776,-71.1391,-92.5
8.59776,-71.1391,-94
8.59776,-71.1391,-83
8.59776,-71.1391,-87.5
8.59776,-71.1391,-75
8.59776,-71.1432,-96.5
8.59776,-71.1432,-88.5
8.59776,-71.1432,-97.5
8.59776,-71.1432,-98
8.59776,-71.1432,-98.5
8.59776,-71.1432,-89
8.59776,-71.1432,-89
8.59776,-71.1432,-94
8.59776,-71.1432,-96
8.59776,-71.1432,-94.5
8.59776,-71.1432,-76
8.59776,-71.1432,-89.5
8.59776,-71.1432,-90.5
8.59776,-71.1432,-88.5
8.59776,-71.1432,-90
8.59776,-71.1432,-91.5
8.59776,-71.1432,-93.5
8.59776,-71.1432,-98.5
8.59776,-71.1432,-89
8.5978,-71.146,-92
8.5978,-71.146,-94
8.5978,-71.146,-91.5
8.5978,-71.146,-89.5
8.5978,-71.146,-90
8.5978,-71.146,-77
8.5978,-71.146,-62.5
8.5978,-71.146,-94
8.5978,-71.146,-93
8.5978,-71.146,-88.5
8.5978,-71.146,-88.5
8.5978,-71.146,-78
8.5978,-71.146,-89
8.5978,-71.146,-86.5
8.5978,-71.146,-93.5
8.5978,-71.146,-89
8.5978,-71.146,-95
8.5978,-71.146,-81.5
8.5978,-71.146,-95
8.59789,-71.1417,-97
8.59789,-71.1417,-99
8.59789,-71.1417,-99
8.59789,-71.1417,-94
8.59789,-71.1417,-92.5
8.59789,-71.1417,-91.5
8.59789,-71.1417,-65
8.59789,-71.1417,-91
8.59789,-71.1417,-79
8.59789,-71.1417,-76.5
8.59789,-71.1417,-92
8.59789,-71.1417,-87
8.59789,-71.1417,-94
8.59789,-71.1417,-93.5
8.59789,-71.1417,-101
8.59789,-71.1417,-94.5
8.59789,-71.1417,-100
8.59789,-71.1417,-98.5
8.59789,-71.1417,-100.5
8.59792,-71.1402,-73
8.59792,-71.1402,-92.5
8.59792,-71.1402,-96.5
8.59792,-71.1402,-90
8.59792,-71.1402,-89
8.59792,-71.1402,-95
8.59792,-71.1402,-92
8.59792,-71.1402,-97
8.59792,-71.1402,-91.5
8.59792,-71.1402,-93.5
8.59792,-71.1402,-92
8.59792,-71.1402,-101.5
8.59792,-71.1402,-95.5
8.59792,-71.1402,-94
8.59792,-71.1402,-91.5
8.59792,-71.1402,-83
8.59792,-71.1402,-77
8.59792,-71.1402,-88.5
8.59792,-71.1402,-65.5
8.59796,-71.1503,-88
8.59796,-71.1503,-91
8.59796,-71.1503,-88
8.59796,-71.1503,-85.5
8.59796,-71.1503,-83
8.59796,-71.1503,-86
8.59796,-71.1503,-85
8.59796,-71.1503,-91
8.59796,-71.1503,-90.5
8.59796,-71.1503,-93.5
8.59796,-71.1503,-89
8.59796,-71.1503,-86
8.59796,-71.1503,-80.5
8.59796,-71.1503,-85.5
8.59796,-71.1503,-63
8.59796,-71.1503,-89.5
8.59796,-71.1503,-92
8.59796,-71.1503,-86.5
8.59796,-71.1503,-92
8.59797,-71.1442,-89
8.59797,-71.1442,-94
8.59797,-71.1442,-67.5
8.59797,-71.1442,-93.5
8.59797,-71.1442,-79
8.59797,-71.1442,-98
8.59797,-71.1442,-91.5
8.59797,-71.1442,-89.5
8.59797,-71.1442,-80
8.59797,-71.1442,-84.5
8.59797,-71.1442,-80.5
8.59797,-71.1442,-89.5
8.59797,-71.1442,-96.5
8.59797,-71.1442,-81
8.59797,-71.1442,-85.5
8.59797,-71.1442,-82.5
8.59797,-71.1442,-89
8.59797,-71.1442,-84
8.59797,-71.1442,-97
8.598,-71.1443,-78
8.598,-71.1443,-73
8.598,-71.1443,-67
8.598,-71.1443,-79.5
8.598,-71.1443,-76
8.598,-71.1443,-80.5
8.598,-71.1443,-86.5
8.598,-71.1443,-79
8.598,-71.1443,-88.5
8.598,-71.1443,-80.5
8.598,-71.1443,-82
8.598,-71.1443,-75.5
8.598,-71.1443,-78.5
8.598,-71.1443,-83
8.598,-71.1443,-80.5
8.598,-71.1443,-78
8.598,-71.1443,-74
8.598,-71.1443,-81
8.598,-71.1443,-75
8.59801,-71.143,-91
8.59801,-71.143,-81
8.59801,-71.143,-85.5
8.59801,-71.143,-74
8.59801,-71.143,-87.5
8.59801,-71.143,-89.5
8.59801,-71.143,-86
8.59801,-71.143,-85
8.59801,-71.143,-92
8.59801,-71.143,-91
8.59801,-71.143,-86
8.59801,-71.143,-93.5
8.59801,-71.143,-86
8.59801,-71.143,-80.5
8.59801,-71.143,-83.5
8.59801,-71.143,-85.5
8.59801,-71.143,-85
8.59801,-71.143,-90
8.59801,-71.143,-88
8.59801,-71.1442,-70.5
8.59801,-71.1442,-78
8.59801,-71.1442,-72.5
8.59801,-71.1442,-68.5
8.59801,-71.1442,-76
8.59801,-71.1442,-78.5
8.59801,-71.1442,-74
8.59801,-71.1442,-78
8.59801,-71.1442,-78
8.59801,-71.1442,-81.5
8.59801,-71.1442,-83
8.59801,-71.1442,-91
8.59801,-71.1442,-82.5
8.59801,-71.1442,-84
8.59801,-71.1442,-81
8.59801,-71.1442,-80.5
8.59801,-71.1442,-85
8.59801,-71.1442,-82.5
8.59801,-71.1442,-78.5
8.59803,-71.1442,-88
8.59803,-71.1442,-88.5
8.59803,-71.1442,-84.5
8.59803,-71.1442,-79
8.59803,-71.1442,-81.5
8.59803,-71.1442,-68
8.59803,-71.1442,-78
8.59803,-71.1442,-85
8.59803,-71.1442,-81.5
8.59803,-71.1442,-80
8.59803,-71.1442,-81
8.59803,-71.1442,-79
8.59803,-71.1442,-87
8.59803,-71.1442,-83.5
8.59803,-71.1442,-93.5
8.59803,-71.1442,-75.5
8.59803,-71.1442,-86
8.59803,-71.1442,-82
8.59803,-71.1442,-83.5
8.59804,-71.1375,-102
8.59804,-71.1375,-98
8.59804,-71.1375,-100
8.59804,-71.1375,-99
8.59804,-71.1375,-94
8.59804,-71.1375,-94.5
8.59804,-71.1375,-104.5
8.59804,-71.1375,-96
8.59804,-71.1375,-106.5
8.59804,-71.1375,-97
8.59804,-71.1375,-102.5
8.59804,-71.1375,-101.5
8.59804,-71.1375,-88.5
8.59804,-71.1375,-105
8.59804,-71.1375,-96
8.59804,-71.1375,-96
8.59804,-71.1375,-97.5
8.59804,-71.1375,-83.5
8.59804,-71.1375,-93.5
8.5981,-71.1414,-84.5
8.5981,-71.1414,-82.5
8.5981,-71.1414,-81.5
8.5981,-71.1414,-81
8.5981,-71.1414,-93.5
8.5981,-71.1414,-89.5
8.5981,-71.1414,-85.5
8.5981,-71.1414,-83
8.5981,-71.1414,-84.5
8.5981,-71.1414,-87
8.5981,-71.1414,-95.5
8.5981,-71.1414,-84
8.5981,-71.1414,-99
8.5981,-71.1414,-84.5
8.5981,-71.1414,-103
8.5981,-71.1414,-78.5
8.5981,-71.1414,-101.5
8.5981,-71.1414,-99
8.5981,-71.1414,-101.5
8.59816,-71.1413,-94
8.59816,-71.1413,-82
8.59816,-71.1413,-93
8.59816,-71.1413,-86
8.59816,-71.1413,-94
8.59816,-71.1413,-83
8.59816,-71.1413,-94
8.59816,-71.1413,-88.5
8.59816,-71.1413,-93.5
8.59816,-71.1413,-81.5
8.59816,-71.1413,-80
8.59816,-71.1413,-81
8.59816,-71.1413,-87.5
8.59816,-71.1413,-87
8.59816,-71.1413,-89.5
8.59816,-71.1413,-86
8.59816,-71.1413,-76.5
8.59816,-71.1413,-89.5
8.59816,-71.1413,-86.5
8.59816,-71.1441,-89.5
8.59816,-71.1441,-74.5
8.59816,-71.1441,-75
8.59816,-71.1441,-71.5
8.59816,-71.1441,-80.5
8.59816,-71.1441,-81.5
8.59816,-71.1441,-84.5
8.59816,-71.1441,-73
8.59816,-71.1441,-65.5
8.59816,-71.1441,-76.5
8.59816,-71.1441,-78
8.59816,-71.1441,-76
8.59816,-71.1441,-75
8.59816,-71.1441,-77.5
8.59816,-71.1441,-74.5
8.59816,-71.1441,-79
8.59816,-71.1441,-76
8.59816,-71.1441,-76
8.59816,-71.1441,-78.5
8.59823,-71.1398,-82
8.59823,-71.1398,-91
8.59823,-71.1398,-96.5
8.59823,-71.1398,-101.5
8.59823,-71.1398,-97.5
8.59823,-71.1398,-105.5
8.59823,-71.1398,-96
8.59823,-71.1398,-105.5
8.59823,-71.1398,-100.5
8.59823,-71.1398,-96
8.59823,-71.1398,-104
8.59823,-71.1398,-96
8.59823,-71.1398,-95
8.59823,-71.1398,-99
8.59823,-71.1398,-85
8.59823,-71.1398,-101
8.59823,-71.1398,-96.5
8.59823,-71.1398,-98
8.59823,-71.1398,-89
8.59825,-71.1412,-74.5
8.59825,-71.1412,-71.5
8.59825,-71.1412,-80
8.59825,-71.1412,-80.5
8.59825,-71.1412,-76.5
8.59825,-71.1412,-88.5
8.59825,-71.1412,-74
8.59825,-71.1412,-82.5
8.59825,-71.1412,-75.5
8.59825,-71.1412,-87
8.59825,-71.1412,-81.5
8.59825,-71.1412,-79
8.59825,-71.1412,-72.5
8.59825,-71.1412,-67
8.59825,-71.1412,-74
8.59825,-71.1412,-70
8.59825,-71.1412,-70
8.59825,-71.1412,-73
8.59825,-71.1412,-72.5
8.59834,-71.1376,-82.5
8.59834,-71.1376,-86
8.59834,-71.1376,-94
8.59834,-71.1376,-91.5
8.59834,-71.1376,-87
8.59834,-71.1376,-81
8.59834,-71.1376,-82
8.59834,-71.1376,-86.5
8.59834,-71.1376,-85.5
8.59834,-71.1376,-84.5
8.59834,-71.1376,-93.5
8.59834,-71.1376,-85.5
8.59834,-71.1376,-86.5
8.59834,-71.1376,-87.5
8.59834,-71.1376,-96
8.59834,-71.1376,-97.5
8.59834,-71.1376,-101
8.59834,-71.1376,-94.5
8.59834,-71.1376,-88.5
8.59834,-71.1438,-78.5
8.59834,-71.1438,-84.5
8.59834,-71.1438,-81
8.59834,-71.1438,-83.5
8.59834,-71.1438,-92.5
8.59834,-71.1438,-93
8.59834,-71.1438,-95.5
8.59834,-71.1438,-83
8.59834,-71.1438,-87.5
8.59834,-71.1438,-93.5
8.59834,-71.1438,-97.5
8.59834,-71.1438,-92.5
8.59834,-71.1438,-97.5
8.59834,-71.1438,-94
8.59834,-71.1438,-95
8.59834,-71.1438,-85
8.59834,-71.1438,-95.5
8.59834,-71.1438,-92.5
8.59834,-71.1438,-93.5
8.59846,-71.1423,-72
8.59846,-71.1423,-69.5
8.59846,-71.1423,-72.5
8.59846,-71.1423,-79.5
8.59846,-71.1423,-80
8.59846,-71.1423,-79.5
8.59846,-71.1423,-57
8.59846,-71.1423,-79
8.59846,-71.1423,-78
8.59846,-71.1423,-78
8.59846,-71.1423,-86
8.59846,-71.1423,-74
8.59846,-71.1423,-70.5
8.59846,-71.1423,-66.5
8.59846,-71.1423,-74
8.59846,-71.1423,-81.5
8.59846,-71.1423,-81.5
8.59846,-71.1423,-73
8.59846,-71.1423,-71.5
8.59854,-71.1434,-90
8.59854,-71.1434,-94.5
8.59854,-71.1434,-97
8.59854,-71.1434,-96.5
8.59854,-71.1434,-97
8.59854,-71.1434,-99
8.59854,-71.1434,-84.5
8.59854,-71.1434,-82
8.59854,-71.1434,-95
8.59854,-71.1434,-90
8.59854,-71.1434,-101
8.59854,-71.1434,-91
8.59854,-71.1434,-93.5
8.59854,-71.1434,-98
8.59854,-71.1434,-92
8.59854,-71.1434,-101
8.59854,-71.1434,-93.5
8.59854,-71.1434,-103.5
8.59854,-71.1434,-94
8.59863,-71.1379,-100.5
8.59863,-71.1379,-82
8.59863,-71.1379,-83
8.59863,-71.1379,-83.5
8.59863,-71.1379,-83
8.59863,-71.1379,-95.5
8.59863,-71.1379,-93.5
8.59863,-71.1379,-95
8.59863,-71.1379,-94.5
8.59863,-71.1379,-91.5
8.59863,-71.1379,-89
8.59863,-71.1379,-92.5
8.59863,-71.1379,-97.5
8.59863,-71.1379,-94.5
8.59863,-71.1379,-96.5
8.59863,-71.1379,-90.5
8.59863,-71.1379,-93
8.59863,-71.1379,-91
8.59863,-71.1379,-99.5
8.59881,-71.1431,-85.5
8.59881,-71.1431,-80.5
8.59881,-71.1431,-82
8.59881,-71.1431,-72
8.59881,-71.1431,-67
8.59881,-71.1431,-74.5
8.59881,-71.1431,-75.5
8.59881,-71.1431,-79
8.59881,-71.1431,-74.5
8.59881,-71.1431,-83.5
8.59881,-71.1431,-79
8.59881,-71.1431,-82.5
8.59881,-71.1431,-85
8.59881,-71.1431,-76.5
8.59881,-71.1431,-85.5
8.59881,-71.1431,-85
8.59881,-71.1431,-82
8.59881,-71.1431,-79.5
8.59881,-71.1431,-81
8.59881,-71.1489,-82
8.59881,-71.1489,-80
8.59881,-71.1489,-81.5
8.59881,-71.1489,-70
8.59881,-71.1489,-72.5
8.59881,-71.1489,-55.5
8.59881,-71.1489,-55
8.59881,-71.1489,-52
8.59881,-71.1489,-68.5
8.59881,-71.1489,-57.5
8.59881,-71.1489,-76
8.59881,-71.1489,-85.5
8.59881,-71.1489,-81
8.59881,-71.1489,-80.5
8.59881,-71.1489,-76
8.59881,-71.1489,-88.5
8.59881,-71.1489,-88.5
8.59881,-71.1489,-90.5
8.59881,-71.1489,-92.5
8.59883,-71.139,-88
8.59883,-71.139,-95
8.59883,-71.139,-97.5
8.59883,-71.139,-90
8.59883,-71.139,-98
8.59883,-71.139,-97
8.59883,-71.139,-98
8.59883,-71.139,-89.5
8.59883,-71.139,-86
8.59883,-71.139,-88
8.59883,-71.139,-95
8.59883,-71.139,-101.5
8.59883,-71.139,-81
8.59883,-71.139,-82
8.59883,-71.139,-86.5
8.59883,-71.139,-91.5
8.59883,-71.139,-86
8.59883,-71.139,-87
8.59883,-71.139,-91.5
8.59908,-71.1494,-100
8.59908,-71.1494,-86
8.59908,-71.1494,-95.5
8.59908,-71.1494,-98.5
8.59908,-71.1494,-91
8.59908,-71.1494,-87.5
8.59908,-71.1494,-88
8.59908,-71.1494,-76.5
8.59908,-71.1494,-97.5
8.59908,-71.1494,-96.5
8.59908,-71.1494,-71.5
8.59908,-71.1494,-92.5
8.59908,-71.1494,-94.5
8.59908,-71.1494,-89
8.59908,-71.1494,-89.5
8.59908,-71.1494,-94.5
8.59908,-71.1494,-80
8.59908,-71.1494,-89.5
8.59908,-71.1494,-79
8.59917,-71.1427,-77
8.59917,-71.1427,-74.5
8.59917,-71.1427,-76
8.59917,-71.1427,-75
8.59917,-71.1427,-78.5
8.59917,-71.1427,-76.5
8.59917,-71.1427,-76.5
8.59917,-71.1427,-76
8.59917,-71.1427,-78.5
8.59917,-71.1427,-80
8.59917,-71.1427,-79.5
8.59917,-71.1427,-74.5
8.59917,-71.1427,-88.5
8.59917,-71.1427,-79.5
8.59917,-71.1427,-77
8.59917,-71.1427,-76
8.59917,-71.1427,-75.5
8.59917,-71.1427,-82.5
8.59917,-71.1427,-83
8.59923,-71.1385,-90.5
8.59923,-71.1385,-88.5
8.59923,-71.1385,-89
8.59923,-71.1385,-84
8.59923,-71.1385,-84.5
8.59923,-71.1385,-81.5
8.59923,-71.1385,-86
8.59923,-71.1385,-83.5
8.59923,-71.1385,-78.5
8.59923,-71.1385,-75
8.59923,-71.1385,-83
8.59923,-71.1385,-87
8.59923,-71.1385,-79
8.59923,-71.1385,-87
8.59923,-71.1385,-83.5
8.59923,-71.1385,-81.5
8.59923,-71.1385,-69
8.59923,-71.1385,-89
8.59923,-71.1385,-75
8.59929,-71.144,-82.5
8.59929,-71.144,-80
8.59929,-71.144,-80.5
8.59929,-71.144,-88
8.59929,-71.144,-91.5
8.59929,-71.144,-90.5
8.59929,-71.144,-81.5
8.59929,-71.144,-86.5
8.59929,-71.144,-80.5
8.59929,-71.144,-87
8.59929,-71.144,-73
8.59929,-71.144,-82.5
8.59929,-71.144,-86
8.59929,-71.144,-90
8.59929,-71.144,-92
8.59929,-71.144,-92.5
8.59929,-71.144,-86
8.59929,-71.144,-84.5
8.59929,-71.144,-83
8.59932,-71.1398,-80.5
8.59932,-71.1398,-93.5
8.59932,-71.1398,-96.5
8.59932,-71.1398,-92
8.59932,-71.1398,-89
8.59932,-71.1398,-89.5
8.59932,-71.1398,-94.5
8.59932,-71.1398,-89
8.59932,-71.1398,-97
8.59932,-71.1398,-85.5
8.59932,-71.1398,-99
8.59932,-71.1398,-99.5
8.59932,-71.1398,-100.5
8.59932,-71.1398,-101.5
8.59932,-71.1398,-90
8.59932,-71.1398,-83.5
8.59932,-71.1398,-86.5
8.59932,-71.1398,-84.5
8.59932,-71.1398,-95.5
8.59943,-71.1423,-73
8.59943,-71.1423,-80
8.59943,-71.1423,-81.5
8.59943,-71.1423,-82.5
8.59943,-71.1423,-78
8.59943,-71.1423,-76.5
8.59943,-71.1423,-77.5
8.59943,-71.1423,-64
8.59943,-71.1423,-83
8.59943,-71.1423,-74
8.59943,-71.1423,-73
8.59943,-71.1423,-80
8.59943,-71.1423,-82.5
8.59943,-71.1423,-87.5
8.59943,-71.1423,-82.5
8.59943,-71.1423,-87.5
8.59943,-71.1423,-73.5
8.59943,-71.1423,-82.5
8.59943,-71.1423,-80
8.5996,-71.1395,-87
8.5996,-71.1395,-84.5
8.5996,-71.1395,-82.5
8.5996,-71.1395,-88.5
8.5996,-71.1395,-93
8.5996,-71.1395,-95
8.5996,-71.1395,-83.5
8.5996,-71.1395,-85
8.5996,-71.1395,-93
8.5996,-71.1395,-93
8.5996,-71.1395,-93
8.5996,-71.1395,-92
8.5996,-71.1395,-100
8.5996,-71.1395,-96.5
8.5996,-71.1395,-100.5
8.5996,-71.1395,-98.5
8.5996,-71.1395,-92
8.5996,-71.1395,-96
8.5996,-71.1395,-85.5
8.59961,-71.1421,-85.5
8.59961,-71.1421,-95.5
8.59961,-71.1421,-87
8.59961,-71.1421,-89.5
8.59961,-71.1421,-84
8.59961,-71.1421,-97.5
8.59961,-71.1421,-76
8.59961,-71.1421,-97
8.59961,-71.1421,-91
8.59961,-71.1421,-91.5
8.59961,-71.1421,-95.5
8.59961,-71.1421,-92
8.59961,-71.1421,-88.5
8.59961,-71.1421,-88.5
8.59961,-71.1421,-91
8.59961,-71.1421,-91.5
8.59961,-71.1421,-85
8.59961,-71.1421,-83.5
8.59961,-71.1421,-91.5
8.59961,-71.1496,-104
8.59961,-71.1496,-101
8.59961,-71.1496,-93
8.59961,-71.1496,-96.5
8.59961,-71.1496,-83.5
8.59961,-71.1496,-101.5
8.59961,-71.1496,-99
8.59961,-71.1496,-103
8.59961,-71.1496,-102
8.59961,-71.1496,-98
8.59961,-71.1496,-101.5
8.59961,-71.1496,-96
8.59961,-71.1496,-106.5
8.59961,-71.1496,-98
8.59961,-71.1496,-107
8.59961,-71.1496,-101
8.59961,-71.1496,-106.5
8.59961,-71.1496,-105
8.59961,-71.1496,-93
8.59974,-71.1406,-86.5
8.59974,-71.1406,-98.5
8.59974,-71.1406,-96
8.59974,-71.1406,-94
8.59974,-71.1406,-96
8.59974,-71.1406,-95
8.59974,-71.1406,-96
8.59974,-71.1406,-94.5
8.59974,-71.1406,-100
8.59974,-71.1406,-101.5
8.59974,-71.1406,-97
8.59974,-71.1406,-100
8.59974,-71.1406,-99.5
8.59974,-71.1406,-98
8.59974,-71.1406,-97.5
8.59974,-71.1406,-79
8.59974,-71.1406,-83
8.59974,-71.1406,-100.5
8.59974,-71.1406,-101
8.59985,-71.1432,-89.5
8.59985,-71.1432,-82.5
8.59985,-71.1432,-89.5
8.59985,-71.1432,-99
8.59985,-71.1432,-86.5
8.59985,-71.1432,-100
8.59985,-71.1432,-91.5
8.59985,-71.1432,-100
8.59985,-71.1432,-90.5
8.59985,-71.1432,-100
8.59985,-71.1432,-99
8.59985,-71.1432,-92
8.59985,-71.1432,-84
8.59985,-71.1432,-82
8.59985,-71.1432,-75.5
8.59985,-71.1432,-90.5
8.59985,-71.1432,-92.5
8.59985,-71.1432,-92
8.59985,-71.1432,-93.5
8.60003,-71.15,-76.5
8.60003,-71.15,-80.5
8.60003,-71.15,-80.5
8.60003,-71.15,-80
8.60003,-71.15,-87.5
8.60003,-71.15,-88
8.60003,-71.15,-92
8.60003,-71.15,-78.5
8.60003,-71.15,-82
8.60003,-71.15,-77
8.60003,-71.15,-80
8.60003,-71.15,-72.5
8.60003,-71.15,-70
8.60003,-71.15,-59
8.60003,-71.15,-51
8.60003,-71.15,-55
8.60003,-71.15,-74.5
8.60003,-71.15,-63.5
8.60003,-71.15,-71
